IMPAQ_ID,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,id,match,found_pic
1441,BENTON-CHANDLER INC,905 E INDEPENDENCE ST,,SHAWNEE,OK,74804,35.347333,-96.910934,"905 E INDEPENDENCE ST  SHAWNEE, OK 74804",Original,1441,1441,Not Validated,
1442,BRIGGS TOBACCO OUTLET,23959 HIGHWAY 51,,TAHLEQUAH,OK,74464,35.928129,-94.872233,"23959 HIGHWAY 51  TAHLEQUAH, OK 74464",Original,1442,1442,Active,
1443,CHICKASAW NATION,1004 GRAND AVE,,ARDMORE,OK,73401,34.179391,-97.139884,"1004 GRAND AVE  ARDMORE, OK 73401",Original,1443,1443,Not Validated,
1444,CHICKASAW NATION,HWY 81,,DUNCAN,OK,73533,34.5049372,-97.9675095,"HWY 81  DUNCAN, OK 73533",Google,1444,1444,Not Validated,
1445,CHICKASAW NATION,I 35 EXIT 1,,THACKERVILLE,OK,73459,33.7274928,-97.1593573,"I 35 EXIT 1  THACKERVILLE, OK 73459",Google,1445,1445,Active,
1446,CHOCTAW TRIBAL PLAZA SMOKE SHO,1640 S GEORGE NIGH EXPY,,BACHE,OK,74501,34.886826,-95.786412,"1640 S GEORGE NIGH EXPY  BACHE, OK 74501",Original,1446,1446,Not Validated,
1447,CRYSTIEVILLE SMOKE SHOP,13266 S HIGHWAY 82,,PEGGS,OK,74452,36.120636,-95.13248,"13266 S HIGHWAY 82  PEGGS, OK 74452",Census,1447,1447,Not Validated,
1448,DOROTHY''''S WICHES LLC,3105 W BERWICK,,CLAREMORE,OK,74017,36.308622,-95.649145,"3105 W BERWICK  CLAREMORE, OK 74017",Original,1448,,Not Validated,
1449,EUFALA INDIAN COMMUNITY SMOKE SHOP,806 W FORREST AVE,,EUFAULA,OK,74432,35.282706,-95.590623,"806 W FORREST AVE  EUFAULA, OK 74432",Original,1449,1449,Not Validated,
1450,FAIRFAX SMOKE SHOP INC,525 S 8TH ST,,FAIRFAX,OK,74637,36.566048,-96.710368,"525 S 8TH ST  FAIRFAX, OK 74637",Original,1450,1450,Active,
1451,FAULK''S BEARD AND CIGAR LLC,1204 W BEECH AVE,,DUNCAN,OK,73533,34.506704,-97.962545,"1204 W BEECH AVE  DUNCAN, OK 73533",Original,1451,,Not Validated,
1452,PEACE PIPE SMOKE SHOP,11301 N GARNETT RD,,OWASSO,OK,74055,36.317922,-95.848108,"11301 N GARNETT RD  OWASSO, OK 74055",Original,1452,1452,Active,
1453,GAWKSKEY CHEROKEE SMOKE SHOP,100 GENEVA CIR,,GORE,OK,74435,35.525477,-95.119457,"100 GENEVA CIR  GORE, OK 74435",Original,1453,1453,Active,
1454,INDIAN SMOKE SHOP,704 SOUTH MAIN STREET,,BROKEN ARROW,OK,74012,36.046152,-95.790846,"704 SOUTH MAIN STREET  BROKEN ARROW, OK 74012",Original,1454,1454,Active,
1455,LEE BOULEVARD SMOKE SHOP,1502 SE LEE BLVD,,LAWTON,OK,73501,34.594462,-98.364425,"1502 SE LEE BLVD  LAWTON, OK 73501",Original,1455,1455,Not Validated,
1456,MUSCOGEE CREEK NATION,830 N BROADWAY ST,,CHECOTAH,OK,74426,35.480362,-95.522271,"830 N BROADWAY ST  CHECOTAH, OK 74426",Original,1456,1456,Not Validated,
1457,NUMUNU PAHMU LLC,402 SE INTERSTATE DR,,LAWTON,OK,73501,34.603454,-98.377527,"402 SE INTERSTATE DR  LAWTON, OK 73501",Original,1457,1457,Active,
1458,OKMULGEE INDIAN COMMUNITY SMOKE SHOP,2700 N MIAMI AVE,,OKMULGEE,OK,74447,35.653189,-95.957615,"2700 N MIAMI AVE  OKMULGEE, OK 74447",Original,1458,1458,Active,
1459,OKMULGEE INDIAN COMMUNITY SMOKE SHOP,2850 S WOOD DR,,OKMULGEE,OK,74447,35.599125,-95.961902,"2850 S WOOD DR  OKMULGEE, OK 74447",Original,1459,1459,Active,
1460,OPS SALES COMPANY,14861 N 3980 RD,,DEWEY,OK,74029,36.802408,-95.917197,"14861 N 3980 RD  DEWEY, OK 74029",Original,1460,1460,Active,
1461,JT'S SMOKE SHOP,50879 WEST HIGHWAY 33,,DRUMRIGHT,OK,74030,35.98845,-96.560883,"50879 WEST HIGHWAY 33  DRUMRIGHT, OK 74030",Original,1461,1461,Not Validated,
1462,THE CHRISTMAS STORE AND MORE FLEA MARKET,722 HARRISON ST,,PAWNEE,OK,74058,36.337942,-96.806008,"722 HARRISON ST  PAWNEE, OK 74058",Original,1462,1462,Active,
1463,ROYAL PIPE AND TOBACCO,105 EAST BOYD STREET,,NORMAN,OK,73069,35.211157,-97.441131,"105 EAST BOYD STREET  NORMAN, OK 73069",Original,1463,1463,Not Validated,
1464,SMOKE''N HUT,9922 DARE LN,,NORMAN,OK,73026,35.272506,-97.293895,"9922 DARE LN  NORMAN, OK 73026",Original,1464,,Not Validated,
1465,SPUR PIPE & STEEL,9977 NW MADISCHE RD,,ELGIN,OK,73538,34.750174,-98.404832,"9977 NW MADISCHE RD  ELGIN, OK 73538",Original,1465,1465,Active,
1466,THLOPTHLOCCO TRIBAL TOWN,10095 BRYANT RD,,HENRYETTA,OK,74437,35.418386,-96.028941,"10095 BRYANT RD  HENRYETTA, OK 74437",Original,1466,1466,Active,
1467,THUNDERBIRD DISCOUNT SMOKE SHO,870385 S 3433 RD,,CHANDLER,OK,74834,35.747895,-96.889237,"870385 S 3433 RD  CHANDLER, OK 74834",Original,1467,1467,Active,
1468,TOBACCO EXPRESS INDIAN SMOKE SHOP,3353 SOUTH 57TH WEST AVENUE,,TULSA,OK,74107,36.111668,-96.056261,"3353 SOUTH 57TH WEST AVENUE  TULSA, OK 74107",Original,1468,1468,Active,
1469,TP SMOKE SHOP,2109 W MAIN ST,,CUSHING,OK,74023,35.985624,-96.797504,"2109 W MAIN ST  CUSHING, OK 74023",Original,1469,1469,Not Validated,
1470,WAGONER CREEK SMOKE SHOP,420 SW 15TH ST,,WAGONER,OK,74467,35.944302,-95.383426,"420 SW 15TH ST  WAGONER, OK 74467",Original,1470,1470,Active,
1471,WHITE FEATHER SMOKE SHOP,2850 S HICKORY ST,,SAPULPA,OK,74066,35.960405,-96.118826,"2850 S HICKORY ST  SAPULPA, OK 74066",Original,1471,1471,Active,
1472,JOHNNY APPLESEED STORE,320 S WOOD DR,,OKMULGEE,OK,74447,35.62057,-95.96067,"320 S WOOD DR  OKMULGEE, OK 74447",Original,1472,1472,Active,
1473,CREEK NATION TRAVEL PLAZA,2800 N WOOD DR,,OKMULGEE,OK,74447,35.64751,-95.96278,"2800 N WOOD DR  OKMULGEE, OK 74447",Original,1473,1473,Active,
1474,CATOOSA CASINO TOBACCO SHOP,19105 E TIMBERCREST CIR.,,CATOOSA,OK,74015,36.16619,-95.76393,"19105 E TIMBERCREST CIR.  CATOOSA, OK 74015",Original,1474,1474,Not Validated,
1475,DOLLAR GENERAL,370942 EAST HIGHWAY 64,,CLEVELAND,OK,74020,36.28323,-96.53299,"370942 EAST HIGHWAY 64  CLEVELAND, OK 74020",Original,1475,1475,Active,
1476,CASEY'S GENERAL STORE #3456,102 W ROGERS BLVD,,SKIATOOK,OK,74070,36.36832,-96.00139,"102 W ROGERS BLVD  SKIATOOK, OK 74070",Original,1476,,Not Validated,
1477,THUNDERBIRD CASINO - SHAWNEE,2051 SOUTH GORDON COOPER DRIVE,,SHAWNEE,OK,74801,35.39172,-97.75356,"2051 SOUTH GORDON COOPER DRIVE  SHAWNEE, OK 74801",Original,1477,1477,Active,
1478,VAPOR KINGS,110 NORTH GARFIELD AVE SUITE 300,,SAND SPRINGS,OK,74063,36.13594,-96.11207,"110 NORTH GARFIELD AVE SUITE 300  SAND SPRINGS, OK 74063",Original,1478,1478,Not Validated,
1479,WEST TULSA VAPOR,18 WEST 41ST STREET,,SAND SPRINGS,OK,74063,36.104683,-96.119385,"18 WEST 41ST STREET  SAND SPRINGS, OK 74063",Census,1479,1479,Active,
1480,VAPEHERE FOR LESS,3307 S 113TH WEST AVE,,SAND SPRINGS,OK,74063,35.3473,-96.92988,"3307 S 113TH WEST AVE  SAND SPRINGS, OK 74063",Original,1480,,Not Validated,
1481,SAND SPRINGS VAPOR WAREHOUSE,420 W WEKIWA RD,,SAND SPRINGS,OK,74063,36.06095,-95.80444,"420 W WEKIWA RD  SAND SPRINGS, OK 74063",Original,1481,1481,Active,
1482,NICORAZZ VAPOR,1012 WEST TAFT AVE,,SAPULPA,OK,74066,35.55124,-97.61903,"1012 WEST TAFT AVE  SAPULPA, OK 74066",Original,1482,1482,Closed,
1483,THE VAPOR CREW SAPULPA,1195 NEW SAPULPA RD,,SAPULPA,OK,74066,36.01482,-96.09756,"1195 NEW SAPULPA RD  SAPULPA, OK 74066",Original,1483,1483,Active,
1484,VAPE 4 LESS,923 SOUTH MAIN STREET,,SAPULPA,OK,74066,35.98722,-96.1133,"923 SOUTH MAIN STREET  SAPULPA, OK 74066",Original,1484,1484,Not Validated,
1485,7 FEATHERS MINI MARKET & DELI,130 CREEKSIDE DR,,CANYONVILLE,OR,97417,42.9406779,-123.2899,"130 CREEKSIDE DR  CANYONVILLE, OR 97417",Original,1485,1485,Active,
1486,GRAND RONDE STATION,26820 SALMON RIVER HWY,,GRAND RONDE,OR,97347,45.060741,-123.5766,"26820 SALMON RIVER HWY  GRAND RONDE, OR 97347",Original,1486,1486,Not Validated,
1487,MISSION MARKET,46493 MISSION RD,,PENDLETON,OR,97801,45.667907,-118.6832,"46493 MISSION RD  PENDLETON, OR 97801",Original,1487,1487,Active,
1488,ARROWHEAD TRAVEL PLAZA,72485 HIGHWAY 331,,PENDLETON,OR,97801,45.642283,-118.6839,"72485 HIGHWAY 331  PENDLETON, OR 97801",Original,1488,1488,Active,
1489,MACY ELLIS MKT,2130 WARM SPRING STREET,,WARM SPRINGS,OR,97761,44.616298,-121.6435,"2130 WARM SPRING STREET  WARM SPRINGS, OR 97761",Original,1489,,Not Validated,
1490,WARMSPRINGS MARKET,PO BOX 245,,WARM SPRINGS,OR,97761,44.616298,-121.6435,"PO BOX 245  WARM SPRINGS, OR 97761",Original,1490,1490,Not Validated,
1491,CRATER LAKE JUNCTION TRAVEL CENTER,PO BOX 379,,CHILOQUIN,OR,97624,42.593213,-121.8798,"PO BOX 379  CHILOQUIN, OR 97624",Original,1491,1491,Active,
1492,THE MILL CASINO COQUILLE INDIAN TRIBE,3201 TREMONT ST,,NORTH BEND,OR,97459,43.393495,-124.2185,"3201 TREMONT ST  NORTH BEND, OR 97459",Original,1492,1492,Not Validated,
1493,SEA-WAY MARKET,28600 SALMON RIVER HWY,,GRAND RONDE,OR,97347,45.058104,-123.6146,"28600 SALMON RIVER HWY  GRAND RONDE, OR 97347",Original,1493,1493,Active,
1494,SPIRIT MOUNTAIN CASINO,27100 SW SALMON RIVER HWY.,,GRAND RONDE,OR,97347,45.060008,-123.581113,"27100 SW SALMON RIVER HWY.  GRAND RONDE, OR 97347",Original,1494,1494,Active,
1495,WILD HORSE CASINO RESORT,46510 WILDHORSE BLVD.,,PENDLETON,OR,97801,45.651339,-118.668554,"46510 WILDHORSE BLVD.  PENDLETON, OR 97801",Original,1495,1495,Not Validated,
1496,INDIAN HEAD CASINO,3236 HIGHWAY 26,,WARM SPRINGS,OR,97761,44.7638,-121.2505,"3236 HIGHWAY 26  WARM SPRINGS, OR 97761",Original,1496,1496,Active,
1497,RAINBOW MARKET,8529 NW HWY. 26,,MADRAS,OR,97761,44.75958,-121.2263,"8529 NW HWY. 26  MADRAS, OR 97761",Original,1497,1497,Active,
1498,SHELL,2172 US 26,,WARM SPRINGS,OR,97761,44.76398,-121.2639,"2172 US 26  WARM SPRINGS, OR 97761",Original,1498,1498,Active,
1499,THREE WARRIORS MARKET,7700 HWY. 9,,WARM SPRINGS,OR,97761,44.97338,-121.3501,"7700 HWY. 9  WARM SPRINGS, OR 97761",Original,1499,1499,Active,
1500,WARM SPRINGS MARKET,2132 WARM SPRINGS ST.,,WARM SPRINGS,OR,97761,44.76305,-121.2644,"2132 WARM SPRINGS ST.  WARM SPRINGS, OR 97761",Original,1500,1500,Active,
1501,SEVEN FEATHERS CASINO RESORT,146 CHIEF MIWALETA LN.,,CANYONVILLE,OR,97417,42.938951,-123.284476,"146 CHIEF MIWALETA LN.  CANYONVILLE, OR 97417",Original,1501,1501,Active,
1502,THREE RIVERS CASINO AND HOTEL,5647 HWY. 126,,FLORENCE,OR,97439,43.976469,-124.085994,"5647 HWY. 126  FLORENCE, OR 97439",Original,1502,1502,Not Validated,
1503,CHINOOK WINDS CASINO RESORT,1777 NW 44TH ST.,,LINCOLN CITY,OR,97367,44.997562,-124.009324,"1777 NW 44TH ST.  LINCOLN CITY, OR 97367",Original,1503,1503,Active,
1504,KLA-MO-YA CASINO,34333 HWY. 97 N,,CHILOQUIN,OR,97624,42.536008,-121.88572,"34333 HWY. 97 N  CHILOQUIN, OR 97624",Original,1504,1504,Active,
1505,THE CIGARETTE STORE INC,1906 SW 44TH ST,,PENDLETON,OR,97801,45.641877,-118.825797,"1906 SW 44TH ST  PENDLETON, OR 97801",Original,1505,1505,Not Validated,
1506,US FOOD MART INC,1800 SE HIGHWAY 101,,LINCOLN CITY,OR,97367,44.954987,-124.013898,"1800 SE HIGHWAY 101  LINCOLN CITY, OR 97367",Original,1506,1506,Active,
1507,Narragansett Smoke Shop,4477 S County Trl,,Charlestown,RI,2813,41.41624,-71.64819,"4477 S County Trl  Charlestown, RI 2813",Census,1507,1507,Active,
1508,ALL STOP,100 BIA HWY 1,,ROSEBUD,SD,57570,43.25136,-100.8391,"100 BIA HWY 1  ROSEBUD, SD 57570",Original,1508,1508,Active,
1509,K'S QWIK STOP,100 SD HWY 50,BOX 1128,WAGNER,SD,57380,43.08176354,-98.29342527,"100 SD HWY 50 BOX 1128 WAGNER, SD 57380",Original,1509,1509,Active,
1510,FIRST AMERICAN MART,1001 S VETERANS ST,,FLANDREAU,SD,57028,44.04342826,-96.60781965,"1001 S VETERANS ST  FLANDREAU, SD 57028",Original,1510,1510,Active,
1511,LYNN'S DAKOTAMART,101 MAIN ST,,FORT THOMPSON,SD,57339,44.06547,-99.4394,"101 MAIN ST  FORT THOMPSON, SD 57339",Original,1511,1511,Active,
1512,DAKOTA STOP,101 W PIPESTONE AVE,,FLANDREAU,SD,57028,44.04830989,-96.59545196,"101 W PIPESTONE AVE  FLANDREAU, SD 57028",Original,1512,1512,Active,
1513,TEAL'S MARKET,112 W HICKORY ST,,SISSETON,SD,57262,45.66001828,-97.05227594,"112 W HICKORY ST  SISSETON, SD 57262",Original,1513,1513,Active,
1514,WEISSER OIL CO.,130 E HWY 50,,WAGNER,SD,57380,43.08176354,-98.29302399,"130 E HWY 50  WAGNER, SD 57380",Original,1514,1514,Not Validated,
1515,DAKOTA MAGIC #3 DAKOTA SIOUX CASINO,16415 SIOUX CONIFER RD,,WATERTOWN,SD,57201,44.99378046,-97.14706221,"16415 SIOUX CONIFER RD  WATERTOWN, SD 57201",Original,1515,,Not Validated,
1516,CROSSROADS C-STORE,19 E DAKOTA ST,,ROSHOLT,SD,57260,45.86348118,-96.72985557,"19 E DAKOTA ST  ROSHOLT, SD 57260",Original,1516,1516,Active,
1517,FAMILY DOLLAR 7229,2020 S RUTH ST,,MISSION,SD,57555,43.30493,-100.6475,"2020 S RUTH ST  MISSION, SD 57555",Original,1517,1517,Active,
1518,SHELBY'S,207 SD HWY 246,,FORT THOMPSON,SD,57339,44.04577,-99.40411,"207 SD HWY 246  FORT THOMPSON, SD 57339",Original,1518,1518,Active,
1519,FUEL MAX,2216 EAST STATE HIGHWAY 10,,SISSETON,SD,57262,45.6601,-97.02355,"2216 EAST STATE HIGHWAY 10  SISSETON, SD 57262",Original,1519,1519,Active,
1520,WANBLEE MART,22285 S DAKOTA HWY 44,,WANBLEE,SD,57577,43.5487,-101.7218,"22285 S DAKOTA HWY 44  WANBLEE, SD 57577",Original,1520,1520,Active,
1521,WAGNER FOOD & FUEL,29249 HWY 46,,WAGNER,SD,57380,43.08167,-98.29311,"29249 HWY 46  WAGNER, SD 57380",Original,1521,1521,Active,
1522,K&K CONVENIENCE,309 E HICKORY ST,,SISSETON,SD,57262,45.66030014,-97.04136195,"309 E HICKORY ST  SISSETON, SD 57262",Original,1522,1522,Not Validated,
1523,TURTLE CREEK CROSSING SUPERMARKET,311 HIGHWAY 18 WEST,,MISSION,SD,57555,43.30579,-100.6615,"311 HIGHWAY 18 WEST  MISSION, SD 57555",Original,1523,1523,Not Validated,
1524,KWO TRADING POST,32627 MEDICINE BULL MEMORIAL HWY,,LOWER BRULE,SD,57548,44.07432,-99.64185,"32627 MEDICINE BULL MEMORIAL HWY  LOWER BRULE, SD 57548",Original,1524,1524,Active,
1525,SIOUX BOYS,32908 IRON NATION RD,,LOWER BRULE,SD,57548,44.10802563,-99.72378716,"32908 IRON NATION RD  LOWER BRULE, SD 57548",Original,1525,1525,Not Validated,
1526,Y S TRAVEL PLAZA,38541 SD HWY 18,,PICKSTOWN,SD,57367,43.06989,-98.53346,"38541 SD HWY 18  PICKSTOWN, SD 57367",Original,1526,1526,Not Validated,
1527,BUCHES,401 WEST HWY 46,,WAGNER,SD,57380,43.0816014,-98.29765993,"401 WEST HWY 46  WAGNER, SD 57380",Original,1527,1527,Not Validated,
1528,GUS STOP 4,413 W HWY 46,,WAGNER,SD,57380,43.08159909,-98.29799423,"413 W HWY 46  WAGNER, SD 57380",Original,1528,1528,Active,
1529,FAMILY DOLLAR 7227,419 W HICKORY ST,,SISSETON,SD,57262,45.6601701,-97.05622901,"419 W HICKORY ST  SISSETON, SD 57262",Original,1529,1529,Active,
1530,DAKOTA CONNECTION,46102 SD HIGHWAY 10,,SISSETON,SD,57262,45.66001676,-96.97714119,"46102 SD HIGHWAY 10  SISSETON, SD 57262",Original,1530,1530,Not Validated,
1531,STILLSON'S SERVICE,5 1ST AVE. E.,,SISSETON,SD,57262,45.6601999,-97.04936983,"5 1ST AVE. E.  SISSETON, SD 57262",Original,1531,1531,Not Validated,
1532,BUCHE FOODS,520 2ND STREET,,SCOTLAND,SD,57059,43.15042126,-97.71879397,"520 2ND STREET  SCOTLAND, SD 57059",Original,1532,1532,Active,
1533,PUMP  R  NIKS,521 SD HWY 50,,LAKE ANDES,SD,57356,43.15122,-98.52902,"521 SD HWY 50  LAKE ANDES, SD 57356",Original,1533,1533,Active,
1534,CASEYS GEN STORE,524 W HWY 46,,WAGNER,SD,57380,43.08178153,-98.29982666,"524 W HWY 46  WAGNER, SD 57380",Original,1534,1534,Active,
1535,ROYAL RIVER CASINO,607 S VETERANS ST,,FLANDREAU,SD,57028,44.04361371,-96.60781594,"607 S VETERANS ST  FLANDREAU, SD 57028",Original,1535,1535,Not Validated,
1536,GUS STOP III,611 US HIGHWAY 281,,LAKE ANDES,SD,57356,43.14007,-98.40734,"611 US HIGHWAY 281  LAKE ANDES, SD 57356",Original,1536,1536,Active,
1537,GUS STOP,621 2ND STR,,MISSION,SD,57555,43.30565147,-100.6664307,"621 2ND STR  MISSION, SD 57555",Original,1537,1537,Not Validated,
1538,PROCIDA CONOCO,63 & HWY 12 MAIN STREET P O BOX 233,,MC LAUGHLIN,SD,57642,45.81554,-100.8107,"63 & HWY 12 MAIN STREET P O BOX 233  MC LAUGHLIN, SD 57642",Original,1538,,Not Validated,
1539,VALLEY PUMP N CASINO,800 E HWY 46,,WAGNER,SD,57380,43.08172616,-98.28574931,"800 E HWY 46  WAGNER, SD 57380",Original,1539,1539,Active,
1540,FAMILY DOLLAR 7228,812 E HIGHWAY 46,,WAGNER,SD,57380,43.08172641,-98.28579403,"812 E HIGHWAY 46  WAGNER, SD 57380",Original,1540,1540,Active,
1541,KYLE GROCERY,2061 BUREAU OF INDIAN AFFAIRS 2,PO BOX 249,KYLE,SD,57752,43.3736592,-102.2529647,"2061 BUREAU OF INDIAN AFFAIRS 2 PO BOX 249 KYLE, SD 57752",Google,1541,1541,Active,
1542,SIOUX NATION,EAST HWY 18 (BEHIND TACO JOHNS),,PINE RIDGE,SD,57770,43.02557,-102.5552,"EAST HWY 18 (BEHIND TACO JOHNS)  PINE RIDGE, SD 57770",Original,1542,1542,Not Validated,
1543,YELLOWBIRD STATION,600 HWY 18,PO BOX 1580,PINE RIDGE,SD,57770,43.0256372,-102.5542766,"600 HWY 18 PO BOX 1580 PINE RIDGE, SD 57770",Google,1543,1543,Not Validated,
1544,COMMON CENTS GROC,INTERSECTION OF BIG FOOT TRAIL & BIA 2,PO BOX 83,PORCUPINE,SD,57772,43.3896368,-102.3696848,"INTERSECTION OF BIG FOOT TRAIL & BIA 2 PO BOX 83 PORCUPINE, SD 57772",Google,1544,1544,Not Validated,
1545,MUDDY CREEK GROUP DBA,HWY 18,,PINE RIDGE,SD,57770,43.62845562,-102.9379517,"HWY 18  PINE RIDGE, SD 57770",Original,1545,,Not Validated,
1546,EAGLE STOP,HWY 212 & MAIN ST,,EAGLE BUTTE,SD,57625,45.0081,-101.2348,"HWY 212 & MAIN ST  EAGLE BUTTE, SD 57625",Original,1546,1546,Active,
1547,CENEX 2,HWY 212 & N.70,,DUPREE,SD,57623,45.053275,-101.6066533,"HWY 212 & N.70  DUPREE, SD 57623",Google,1547,1547,Active,
1548,BIG BATS,JCT HIGHWAY 18 & 407,,PINE RIDGE,SD,57770,43.02566,-102.5564,"JCT HIGHWAY 18 & 407  PINE RIDGE, SD 57770",Original,1548,1548,Not Validated,
1549,ANGELS,MAIN STREET HWY 2,,KYLE,SD,57752,43.424833,-102.175301,"MAIN STREET HWY 2  KYLE, SD 57752",Google,1549,1549,Active,
1550,MNI MART,N WILLOW ST,PO BOX 2070,EAGLE BUTTE,SD,57625,44.995602,-101.238885,"N WILLOW ST PO BOX 2070 EAGLE BUTTE, SD 57625",Google,1550,1550,Active,
1551,TIMBER LAKE SERVICE,824 MAIN ST,PO BOX 219,TIMBER LAKE,SD,57656,45.4302184,-101.0738909,"824 MAIN ST PO BOX 219 TIMBER LAKE, SD 57656",Google,1551,1551,Not Validated,
1552,GROBE GROCERY,102 W WASHINGTON AVE,PO BOX 287,VEBLEN,SD,57270,45.863624,-97.2884849,"102 W WASHINGTON AVE PO BOX 287 VEBLEN, SD 57270",Google,1552,1552,Not Validated,
1553,LAKOTA THRIFTY MART,INTERSECTION OF HWY 212 & MAIN ST,PO BOX 310,EAGLE BUTTE,SD,57625,45.0071449,-101.2353773,"INTERSECTION OF HWY 212 & MAIN ST PO BOX 310 EAGLE BUTTE, SD 57625",Google,1553,1553,Active,
1554,CO-OP EAGLE BUTTE,S RAILROAD ST,PO BOX 370,EAGLE BUTTE,SD,57625,44.996852,-101.234308,"S RAILROAD ST PO BOX 370 EAGLE BUTTE, SD 57625",Google,1554,1554,Not Validated,
1555,PAULHAMUS STORE,200 LEGION AVE,PO BOX 39,ROSEBUD,SD,57570,43.23151,-100.8539852,"200 LEGION AVE PO BOX 39 ROSEBUD, SD 57570",Google,1555,1555,Closed,
1556,GRAND RIVER CASINO FOOD AND BEV DEP,"HWY 12, 2 MILES WEST OF MOBRIDGE",PO BOX 639,MOBRIDGE,SD,57601,45.5632301,-100.5050004,"HWY 12, 2 MILES WEST OF MOBRIDGE PO BOX 639 MOBRIDGE, SD 57601",Google,1556,1556,Not Validated,
1557,THE BAY AT GRAND RIVER,28095 US HWY 12,PO BOX 639,MOBRIDGE,SD,57601,45.5719677,-100.4863068,"28095 US HWY 12 PO BOX 639 MOBRIDGE, SD 57601",Google,1557,1557,Not Validated,
1558,COUNTRY PRIDE,W HWY 18,PO BOX 68,MISSION,SD,57555,43.39033442,-100.2519567,"W HWY 18 PO BOX 68 MISSION, SD 57555",Original,1558,1558,Not Validated,
1559,BUCHES,620 2ND ST,PO BOX 788,MISSION,SD,57555,43.39033442,-100.2519567,"620 2ND ST PO BOX 788 MISSION, SD 57555",Original,1559,1559,Not Validated,
1560,MISSION SHOPPING CEN,185 N MAIN ST,PO BOX 86,MISSION,SD,57555,43.39033442,-100.2519567,"185 N MAIN ST PO BOX 86 MISSION, SD 57555",Original,1560,1560,Not Validated,
1561,ROSEBUD CASINO FUEL PLAZA,SD/NE STATE LINE - H,,MISSION,SD,57555,43.305014,-100.657628,"SD/NE STATE LINE - H  MISSION, SD 57555",Google,1561,1561,Active,
1562,FAMILY DOLLAR 7923,US HWY 212 WEST,,EAGLE BUTTE,SD,57625,45.00813831,-101.21527,"US HWY 212 WEST  EAGLE BUTTE, SD 57625",Original,1562,1562,Active,
1563,TIENDA AMERICA,117 E 2ND AVE,,FLANDREAU,SD,57028,44.049363,-96.59504,"117 E 2ND AVE  FLANDREAU, SD 57028",Original,1563,1563,Active,
1564,LODE STAR CASINO,1003 SD HWY. 47,,FT. THOMPSON,SD,57339,44.06931,-99.43886,"1003 SD HWY. 47  FT. THOMPSON, SD 57339",Original,1564,1564,Active,
1565,LYNN'S DAKOTAMART,SD HWY. 34 & HWY. 4,,FT. THOMPSON,SD,57339,44.02229,-99.3593,"SD HWY. 34 & HWY. 4  FT. THOMPSON, SD 57339",Original,1565,1565,Active,
1566,PRAIRIE CHICKEN BAR & RESORT,34311 SD HWY. 34,,FORT THOMPSON,SD,57339,44.07727,-99.43796,"34311 SD HWY. 34  FORT THOMPSON, SD 57339",Original,1566,1566,Active,
1567,SHELBY'S,302 SD HWY. 249,,FT. THOMPSON,SD,57339,44.07111,-99.43342,"302 SD HWY. 249  FT. THOMPSON, SD 57339",Original,1567,1567,Active,
1568,DAKOTA STOP,101 W. PIPESTONE AVE.,,FLANDREAU,SD,57028,44.048422,-96.595643,"101 W. PIPESTONE AVE.  FLANDREAU, SD 57028",Original,1568,1568,Active,
1569,MAYNARD'S OF FLANDREAU,108 N. CRESCENT ST.,,FLANDREAU,SD,57028,44.048607,-96.593355,"108 N. CRESCENT ST.  FLANDREAU, SD 57028",Original,1569,1569,Active,
1570,RIVERS EDGE,1100 W. PIPESTONE AVE.,,FLANDREAU,SD,57028,44.048693,-96.612874,"1100 W. PIPESTONE AVE.  FLANDREAU, SD 57028",Original,1570,1570,Not Validated,
1571,TRADING POST  INC.,510 E. PIPESTONE AVE.,,FLANDREAU,SD,57028,44.048492,-96.587806,"510 E. PIPESTONE AVE.  FLANDREAU, SD 57028",Original,1571,1571,Active,
1572,COUNTRY MARKET,412 9TH,,TIMBER LAKE,SD,57656,45.4304,-101.0751,"412 9TH  TIMBER LAKE, SD 57656",Original,1572,1572,Not Validated,
1573,EAGLE BUTTE COOPERATIVE - AMPRIDE,U.S. 212,,EAGLE BUTTE,SD,57625,45.00812,-101.2226,"U.S. 212  EAGLE BUTTE, SD 57625",Original,1573,1573,Not Validated,
1574,EAGLE BUTTE PACKAGE LIQUOR,136 HOMESTEAD AVE.,,EAGLE BUTTE,SD,57625,44.997,-101.233169,"136 HOMESTEAD AVE.  EAGLE BUTTE, SD 57625",Original,1574,1574,Not Validated,
1575,EAGLE STOP,U.S. 212,,EAGLE BUTTE,SD,57625,45.0081234,-101.2225558,"U.S. 212  EAGLE BUTTE, SD 57625",Google,1575,1575,Active,
1576,FAMILY DOLLAR #7923,U.S. 212,,EAGLE BUTTE,SD,57625,45.0081234,-101.2225558,"U.S. 212  EAGLE BUTTE, SD 57625",Google,1576,,Not Validated,
1577,HERMAN'S SERVICE,711 N. MAIN ST.,,TIMBER LAKE,SD,57656,45.428315,-101.073987,"711 N. MAIN ST.  TIMBER LAKE, SD 57656",Original,1577,1577,Active,
1578,JACK'S SERVICES,404 N. MAIN ST.,,ISABEL,SD,57633,45.395296,-101.429869,"404 N. MAIN ST.  ISABEL, SD 57633",Original,1578,1578,Active,
