address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource
"28509 N Verde River Way, Rio Verde, AZ, 85263",,,7552144.0,33.7469298,-111.70278640000001,True,RANGE_INTERPOLATED,,,,,,Google
"9290 E Thompson Peak Pkwy, Scottsdale, AZ, 85255",3019.0,13.0,5269286.0,33.674095,-111.879326,True,Non_Exact,"9290 E THOMPSON PEAK PKWY, SCOTTSDALE, AZ, 85255",R,4.0,128961269.0,216851.0,Census
"50 W Winnemucca Blvd, Winnemucca, NV, 89445",3054.0,13.0,7580441.0,40.974059999999994,-117.73418000000001,True,Non_Exact,"50 E WINNEMUCCA BLVD, WINNEMUCCA, NV, 89445",R,32.0,170941797.0,10701.0,Census
"1000 Rim Dr, Durango, CO, 81301",1055.0,67.0,1956806.0,37.27507,-107.87217,True,Exact,"1000 RIM DR, DURANGO, CO, 81301",R,8.0,91721211.0,970800.0,Census
"3351 Hoolaulea Way, Lihue, HI, 96766",1004.0,7.0,5263500.0,21.962667,-159.35081,True,Non_Exact,"3351 HO'OLAULEA WAY, LIHUE, HI, 96766",L,15.0,203406987.0,40500.0,Census
"3529 12th Ave, Hanford, CA, 93230",3011.0,31.0,5260475.0,36.41774,-119.67271399999998,True,Exact,"3529 12TH AVE, HANFORD, CA, 93230",R,6.0,197970593.0,100.0,Census
"18151 Hwy 101, Klamath, CA, 95548",1166.0,15.0,1963347.0,41.520008000000004,-124.03232,True,Non_Exact,"18151 US HWY 101, KLAMATH, CA, 95548",L,6.0,113163897.0,203.0,Census
"105 W Mathew Brady St, Tulsa, OK, 74103",,,2011296.0,36.1581859,-95.9952843,True,ROOFTOP,,,,,,Google
"14615 Otay Lakes Rd, Jamul, CA, 91935",1034.0,73.0,1572315.0,32.652504,-116.850815,True,Exact,"14615 OTAY LAKES RD, JAMUL, CA, 91935",R,6.0,612895725.0,21302.0,Census
"84-627 Makaha Valley Rd, Waianae, HI, 96792",2032.0,3.0,2888841.0,21.47394,-158.1944,True,Exact,"84-627 MAKAHA VALLEY RD, WAIANAE, HI, 96792",R,15.0,635097867.0,9801.0,Census
"Hwy146, Fort Cobb, OK, 73038",,,1942650.0,35.116365,-98.44277350000002,True,GEOMETRIC_CENTER,,,,,,Google
"941 Merchants Rd, Forks, WA, 98331",1002.0,9.0,5600000.0,47.962067,-124.37363400000001,True,Exact,"941 MERCHANTS RD, FORKS, WA, 98331",R,53.0,150875044.0,300.0,Census
"Maalaea Harbor Slip 51, Wailuku, HI, 96793",,,1943985.0,20.791680300000003,-156.5120747,True,ROOFTOP,,,,,,Google
"1644 Ogden Rd, Rock Hill, SC, 29730",2039.0,91.0,5623584.0,34.905559999999994,-81.06035,True,Exact,"1644 OGDEN RD, ROCK HILL, SC, 29730",L,45.0,629439580.0,61404.0,Census
"80375 Pomelo, La Quinta, CA, 92253",2038.0,65.0,1950278.0,33.681374,-116.26377,True,Exact,"80375 POMELO, LA QUINTA, CA, 92253",R,6.0,195096160.0,45606.0,Census
"420 N Florence St, Casa Grande, AZ, 85122",,,1962487.0,32.8783364,-111.7525872,True,ROOFTOP,,,,,,Google
"93884 Coos Sumner Ln, Coos Bay, OR, 97420",,,5557122.0,43.2912085,-124.20284869999999,True,ROOFTOP,,,,,,Google
"498 Old Fort Rd, La Pointe, WI, 54850",,,2118128.0,46.768991799999995,-90.7804809,True,RANGE_INTERPOLATED,,,,,,Google
"45-285 Kaneohe Bay Dr, Kaneohe, HI, 96744",1013.0,3.0,5263996.0,21.405819,-157.79018,True,Exact,"45-285 KANEOHE BAY DR, KANEOHE, HI, 96744",R,15.0,203238514.0,10701.0,Census
"900 Front St, Lahaina, HI, 96761",3007.0,9.0,5263998.0,20.877207000000002,-156.68141,True,Exact,"900 FRONT ST, LAHAINA, HI, 96761",R,15.0,85057629.0,31404.0,Census
"101 E Oak St, Redwood Falls, MN, 56283",1133.0,127.0,5648425.0,44.548897,-95.12123000000001,True,Exact,"101 OAK ST, REDWOOD FALLS, MN, 56283",R,27.0,33824489.0,750200.0,Census
"11000 Broadway Blvd SE, Albuquerque, NM, 87105",1015.0,1.0,1741020.0,34.907084999999995,-106.680885,True,Exact,"11000 BROADWAY BLVD SE, ALBUQUERQUE, NM, 87105",L,35.0,206723096.0,940700.0,Census
"4404 Falmouth Rd, Cotuit, MA, 26352",2029.0,1.0,3872928.0,41.641420000000004,-70.44204,True,Non_Exact,"4404 FALMOUTH RD, COTUIT, MA, 02635",L,25.0,121618798.0,13200.0,Census
"48250 230th St, Flandreau, SD, 57028",2064.0,101.0,1938129.0,44.051582,-96.54420999999999,True,Exact,"48250 230TH ST, FLANDREAU, SD, 57028",L,46.0,624277786.0,959700.0,Census
"91 1111 Geiger Rd, Ewa Beach, HI, 96706",,,5263994.0,21.329618,-158.0317144,True,ROOFTOP,,,,,,Google
"1 E Main St, Mesa, AZ, 85201",,,1935097.0,33.4141337,-111.8303357,True,ROOFTOP,,,,,,Google
"2000 Village Rd, Lahaina, HI, 96761",2020.0,9.0,2487604.0,21.000282000000002,-156.65141,True,Exact,"2000 VILLAGE RD, LAHAINA, HI, 96761",R,15.0,635060280.0,31501.0,Census
"832 Martin Luther King Blvd, Charenton, LA, 70523",,,5211478.0,29.8713848,-91.5385291,True,ROOFTOP,,,,,,Google
"1901 N Alma School Rd, Mesa, AZ, 85201",,,7613449.0,33.450902,-111.85466070000001,True,ROOFTOP,,,,,,Google
"4693 Us Route 20, La Fayette, NY, 13084",2016.0,67.0,5113894.0,42.908176,-76.18934,True,Non_Exact,"4693 US HWY 20, LA FAYETTE, NY, 13084",L,36.0,46622293.0,16001.0,Census
"7014 E Camelback Rd, Scottsdale, AZ, 85251",1012.0,13.0,2198429.0,33.502266,-111.92764,True,Non_Exact,"7014 E CAMELBACK RD, SCOTTSDALE, AZ, 85251",L,4.0,128829353.0,217300.0,Census
"7940 Railroad Ave SE, Snoqualmie, WA, 98065",,,5628829.0,47.529483299999995,-121.82555890000002,True,ROOFTOP,,,,,,Google
"601 W Appleway Ave, Coeur D Alene, ID, 83814",1014.0,55.0,1546078.0,47.700759999999995,-116.79446999999999,True,Non_Exact,"601 W APPLEWAY AVE, COEUR D ALENE, ID, 83814",R,16.0,192921282.0,900.0,Census
"239 Ford Rd, Ukiah, CA, 95482",1041.0,45.0,5507237.0,39.156867999999996,-123.20482,True,Non_Exact,"239 FORD ST, UKIAH, CA, 95482",R,6.0,67267862.0,11500.0,Census
"129 Fremont St, Las Vegas, NV, 89101",2004.0,3.0,5264610.0,36.16959,-115.14145,True,Exact,"129 FREMONT ST, LAS VEGAS, NV, 89101",R,32.0,201867512.0,700.0,Census
"2187 Butterworth Rd, Ashland, WI, 54806",1007.0,3.0,1967922.0,46.545227000000004,-90.88279,True,Exact,"2187 BUTTERWORTH RD, ASHLAND, WI, 54806",L,55.0,607932466.0,950500.0,Census
"261 Everett St, Bryson City, NC, 28713",3043.0,173.0,7572602.0,35.430782,-83.44736999999999,True,Exact,"261 EVERETT ST, BRYSON CITY, NC, 28713",L,37.0,637969551.0,960200.0,Census
"777 Pauma Reservation, Pauma Valley, CA, 92061",,,1605779.0,33.3300826,-116.9914067,True,ROOFTOP,,,,,,Google
"455 Coyote Valley Blvd, Redwood Valley, CA, 95470",,,2164219.0,39.2528401,-123.20738229999999,True,ROOFTOP,,,,,,Google
"520 S Pierre St, Pierre, SD, 57501",3028.0,65.0,1772623.0,44.36427,-100.356514,True,Exact,"520 S PIERRE ST, PIERRE, SD, 57501",L,46.0,200333689.0,977900.0,Census
"8290 Us Highway 51 S, Minocqua, WI, 54548",,,5042774.0,45.8645839,-89.7086006,True,ROOFTOP,,,,,,Google
"21160 Highway 167, Dry Prong, LA, 71423",1067.0,43.0,7169765.0,31.431053000000002,-92.48380999999999,True,Non_Exact,"21160 US HWY 167, DRY PRONG, LA, 71423",R,22.0,643901838.0,20402.0,Census
"751 N McClintock Dr, Scottsdale, AZ, 85257",,,7546915.0,33.4395095,-111.90955420000002,True,ROOFTOP,,,,,,Google
"218 N 7th St, Klamath Falls, OR, 97601",3014.0,35.0,3634393.0,42.226067,-121.7829,True,Exact,"218 N 7TH ST, KLAMATH FALLS, OR, 97601",L,41.0,156657482.0,971800.0,Census
"1 Aloha Tower Dr, Honolulu, HI, 96813",1012.0,3.0,7023900.0,21.307354,-157.86513,True,Exact,"1 ALOHA TOWER DR, HONOLULU, HI, 96813",R,15.0,203236027.0,3900.0,Census
"7505 Hwy 35, Bigfork, MT, 59911",,,7182948.0,48.09518449999999,-114.0878324,True,ROOFTOP,,,,,,Google
"2655 Everett Freeman Way, Corning, CA, 96021",,,2269313.0,39.8746219,-122.2028058,True,ROOFTOP,,,,,,Google
"6000 E Camelback Rd, Scottsdale, AZ, 85251",1017.0,13.0,7611004.0,33.501938,-111.95183999999999,True,Non_Exact,"6000 E CAMELBACK RD, SCOTTSDALE, AZ, 85251",L,4.0,637439016.0,107900.0,Census
"6 Retail Rd, Dayton, NV, 89403",2021.0,19.0,2140256.0,39.26462,-119.580696,True,Exact,"6 RETAIL RD, DAYTON, NV, 89403",R,32.0,617221522.0,960302.0,Census
"1252 41st Ave NW, Garrison, ND, 58540",,,3605615.0,47.5959711,-101.4204948,True,RANGE_INTERPOLATED,,,,,,Google
"2500 Honoapiilani Hwy, Wailuku, HI, 96793",1038.0,9.0,5262684.0,20.910847,-156.68858,True,Exact,"2500 HONOAPIILANI HWY, WAILUKU, HI, 96793",R,15.0,85086429.0,31402.0,Census
"1701 NW 299th St, Ridgefield, WA, 98642",2020.0,11.0,5601355.0,45.837357,-122.6829,True,Exact,"1701 NW 299TH ST, RIDGEFIELD, WA, 98642",L,53.0,158362494.0,40301.0,Census
"104 N Main Ave, Aztec, NM, 87410",2081.0,45.0,7609174.0,36.822678,-107.99493000000001,True,Exact,"104 N MAIN AVE, AZTEC, NM, 87410",R,35.0,127359462.0,610.0,Census
"5050 Jamesville Rd, Jamesville, NY, 13078",1018.0,67.0,2015425.0,43.016182,-76.074425,True,Exact,"5050 JAMESVILLE RD, JAMESVILLE, NY, 13078",R,36.0,46593556.0,14700.0,Census
"10750 Dairymens Rd, Boulder Junction, WI, 54512",3117.0,125.0,3149323.0,46.153893,-89.66727,True,Exact,"10750 DAIRYMENS RD, BOULDER JCT, WI, 54512",R,55.0,640218645.0,950600.0,Census
"395 Maalaea Harbor Rd, Lahaina, HI, 96761",,,7412700.0,20.791477,-156.5139278,True,RANGE_INTERPOLATED,,,,,,Google
"350 W Iona Ave, Lemoore, CA, 93245",,,5512492.0,36.2840615,-119.7817105,True,RANGE_INTERPOLATED,,,,,,Google
"71824 Co Rd C, High Bridge, WI, 54846",,,1956603.0,46.358478000000005,-90.677066,True,ROOFTOP,,,,,,Google
"2290 Kaanapali Pkwy, Lahaina, HI, 96761",1005.0,9.0,5226915.0,20.9224,-156.69315,True,Exact,"2290 KAANAPALI PKWY, LAHAINA, HI, 96761",R,15.0,85058639.0,31503.0,Census
"100 Willow Bend Dr, Mashpee, MA, 26493",1063.0,1.0,5121054.0,41.62352,-70.46008,True,Non_Exact,"100 WILLOW BEND DR, MASHPEE, MA, 02649",L,25.0,121611458.0,15100.0,Census
"1280 E Rosser St Ste B, Prescott, AZ, 86301",1037.0,25.0,7324407.0,34.573634999999996,-112.44514,True,Non_Exact,"1280 E ROSSER ST, PRESCOTT, AZ, 86301",L,4.0,646157908.0,402.0,Census
"17214 210th St, Onawa, IA, 51040",,,5554441.0,42.0567842,-96.2097136,True,ROOFTOP,,,,,,Google
"1979 Us Highway 395 S, Gardnerville, NV, 89410",,,5265718.0,38.694772799999996,-119.54801640000001,True,ROOFTOP,,,,,,Google
"12631 Sd Highway 1804, Mobridge, SD, 57601",2000.0,129.0,1931549.0,45.556343,-100.4283,True,Non_Exact,"12631 STATE HWY 1804, MOBRIDGE, SD, 57601",L,46.0,198541918.0,965200.0,Census
"200 N Main St, Las Vegas, NV, 89101",1000.0,3.0,5264878.0,36.17044,-115.14719,True,Non_Exact,"200 S MAIN ST, LAS VEGAS, NV, 89101",R,32.0,201867424.0,700.0,Census
"Honolulu Harbor Pier 8, Honolulu, HI, 96826",,,1823078.0,21.3059121,-157.86551530000003,True,ROOFTOP,,,,,,Google
"2757 Las Vegas Blvd N, North Las Vegas, NV, 89030",3010.0,3.0,5264879.0,36.209778,-115.107025,True,Exact,"2757 LAS VEGAS BLVD N, NORTH LAS VEGAS, NV, 89030",L,32.0,201866675.0,4500.0,Census
"1250 Saunders Ave, Park Falls, WI, 54552",1011.0,99.0,3777395.0,45.947666,-90.43294499999999,True,Exact,"1250 SAUNDERS AVE, PARK FALLS, WI, 54552",L,55.0,194379379.0,970200.0,Census
"912 Highway 9, Pender, NE, 68047",,,1709173.0,42.1464576,-96.7264171,True,ROOFTOP,,,,,,Google
"1821 Las Vegas Blvd N, North Las Vegas, NV, 89030",4003.0,3.0,5264632.0,36.192721999999996,-115.13211000000001,True,Exact,"1821 LAS VEGAS BLVD N, NORTH LAS VEGAS, NV, 89030",L,32.0,201867186.0,3800.0,Census
"2415 N Reserve St, Missoula, MT, 59808",1072.0,63.0,7535672.0,46.887928,-114.039375,True,Non_Exact,"2415 N RESERVE ST, MISSOULA, MT, 59808",L,30.0,205261778.0,202.0,Census
"352 Country Club Dr, Fortuna, CA, 95540",3021.0,23.0,5241070.0,40.56861,-124.10878999999998,True,Exact,"352 COUNTRY CLUB DR, FORTUNA, CA, 95540",L,6.0,113033185.0,10902.0,Census
"500 E Riggs Rd, Chandler, AZ, 85249",,,1699824.0,33.2231235,-111.8330466,True,ROOFTOP,,,,,,Google
"16000 N Maricopa Rd, Maricopa, AZ, 85139",,,7156478.0,33.026476300000006,-112.05049299999999,True,ROOFTOP,,,,,,Google
"1251 Country Club Dr, Carson City, NV, 89703",3000.0,510.0,1840428.0,39.191345,-119.7778,True,Exact,"1251 COUNTRY CLUB DR, CARSON CITY, NV, 89703",R,32.0,199523833.0,300.0,Census
"5005 Willows Rd Ste 101, Alpine, CA, 91901",1122.0,73.0,2276690.0,32.84062,-116.70787,True,Exact,"5005 WILLOWS RD, ALPINE, CA, 91901",R,6.0,195338238.0,21202.0,Census
"9090 E Indian Bend Rd, Scottsdale, AZ, 85250",,,2198411.0,33.541488199999996,-111.88543529999998,True,ROOFTOP,,,,,,Google
"2000 Plantation Club Dr, Lahaina, HI, 96761",3029.0,9.0,3168094.0,21.004963,-156.63725,True,Exact,"2000 PLANTATION CLUB DR, LAHAINA, HI, 96761",R,15.0,85089146.0,31502.0,Census
"1788 Labounty Dr, Ferndale, WA, 98248",1052.0,73.0,5628675.0,48.834007,-122.56812,True,Exact,"1788 LABOUNTY DR, FERNDALE, WA, 98248",L,53.0,183765022.0,10600.0,Census
"730 S Mill Ave, Tempe, AZ, 85281",,,2198410.0,33.422948,-111.94169299999999,True,ROOFTOP,,,,,,Google
"2805 24th St NW, Baudette, MN, 56623",,,5648067.0,48.7991776,-94.70677690000001,True,ROOFTOP,,,,,,Google
"3159 W Chandler Blvd, Chandler, AZ, 85226",1001.0,13.0,2198417.0,33.305763,-111.89703,True,Non_Exact,"3159 W CHANDLER BLVD, CHANDLER, AZ, 85226",L,4.0,128273092.0,811100.0,Census
"2401 W Bonanza Rd, Las Vegas, NV, 89106",3013.0,3.0,5264648.0,36.177177,-115.17369,True,Non_Exact,"2401 W BONANZA RD, LAS VEGAS, NV, 89106",L,32.0,639368675.0,201.0,Census
"206 N 3rd St, Las Vegas, NV, 89101",3028.0,3.0,5264644.0,36.172016,-115.14176,True,Exact,"206 N 3RD ST, LAS VEGAS, NV, 89101",R,32.0,201867513.0,700.0,Census
"675 Wharf St, Lahaina, HI, 96761",1001.0,9.0,7303929.0,20.872664999999998,-156.67853,True,Exact,"675 WHARF ST, LAHAINA, HI, 96761",R,15.0,85097775.0,31404.0,Census
"901 State Highway 47 E, Woodruff, WI, 54568",,,5043015.0,45.8967466,-89.6987642,True,RANGE_INTERPOLATED,,,,,,Google
"2201 E Clubhouse Dr, Phoenix, AZ, 85048",3003.0,13.0,5241294.0,33.300014000000004,-112.03895,True,Exact,"2201 E CLUBHOUSE DR, PHOENIX, AZ, 85048",L,4.0,128944681.0,116725.0,Census
"1200 Izaak Walton Rd, Pierre, SD, 57501",1011.0,65.0,1919688.0,44.35218,-100.320076,True,Exact,"1200 IZAAK WALTON RD, PIERRE, SD, 57501",R,46.0,200329592.0,977900.0,Census
"8701 E Pinnacle Peak Rd, Scottsdale, AZ, 85255",1001.0,13.0,5241296.0,33.698679999999996,-111.892746,True,Non_Exact,"8701 E PINNACLE PEAK RD, SCOTTSDALE, AZ, 85255",R,4.0,128349068.0,216841.0,Census
"600 Fremont St, Las Vegas, NV, 89101",4001.0,3.0,5220595.0,36.16872,-115.139435,True,Exact,"600 FREMONT ST, LAS VEGAS, NV, 89101",L,32.0,201867546.0,700.0,Census
"120 N Main St, Mobridge, SD, 57601",4046.0,129.0,1919686.0,45.53362,-100.43387,True,Exact,"120 MAIN ST, MOBRIDGE, SD, 57601",R,46.0,198541707.0,965200.0,Census
"10440 N Indian Wells Dr, Fountain Hills, AZ, 85268",2006.0,13.0,5241298.0,33.581554,-111.71688,True,Exact,"10440 N INDIAN WELLS DR, FOUNTAIN HLS, AZ, 85268",L,4.0,128250323.0,216818.0,Census
"36500 Rodeo Cir, Clewiston, FL, 33440",,,7102388.0,26.307017300000002,-80.96959009999998,True,ROOFTOP,,,,,,Google
"4876 Haxton Way, Ferndale, WA, 98248",2005.0,73.0,1780607.0,48.81842,-122.62782,True,Exact,"4876 HAXTON WAY, FERNDALE, WA, 98248",R,53.0,183807664.0,940000.0,Census
"92 100 Waipahe Pl, Kapolei, HI, 96707",,,3931872.0,21.326717199999997,-158.12094209999998,True,ROOFTOP,,,,,,Google
"2849 Mt Highway 82, Bigfork, MT, 59911",3070.0,29.0,3507176.0,48.0971,-114.09915,True,Non_Exact,"2849 STATE HWY 82, BIGFORK, MT, 59911",L,30.0,642903316.0,1302.0,Census
"194 Main St, Bradford, PA, 16701",2002.0,83.0,5634903.0,41.956036,-78.642914,True,Exact,"194 MAIN ST, BRADFORD, PA, 16701",R,42.0,122625985.0,420200.0,Census
"131 W Milwaukee St, Minocqua, WI, 54548",1106.0,85.0,2714506.0,45.870304,-89.712585,True,Exact,"131 MILWAUKEE ST, MINOCQUA, WI, 54548",R,55.0,196580582.0,971300.0,Census
"9500 E Talking Stick Way, Scottsdale, AZ, 85256",,,7313975.0,33.541421299999996,-111.87660759999999,True,GEOMETRIC_CENTER,,,,,,Google
"5699 Happy Canyon Rd, Santa Ynez, CA, 93460",1133.0,83.0,7308179.0,34.62037,-120.02015,True,Exact,"5699 HAPPY CANYON RD, SANTA YNEZ, CA, 93460",L,6.0,108593662.0,1905.0,Census
"2780 Sacramento Dr, Redding, CA, 96001",2006.0,89.0,5500482.0,40.524063,-122.373116,True,Exact,"2780 SACRAMENTO DR, REDDING, CA, 96001",L,6.0,126631340.0,11100.0,Census
"200 Halewaiu Rd, Wailuku, HI, 96793",1022.0,9.0,1943999.0,20.930656,-156.50963000000002,True,Exact,"200 HALEWAIU RD, WAILUKU, HI, 96793",R,15.0,85058841.0,30800.0,Census
"201 N 4th Ave, Yuma, AZ, 85364",1022.0,27.0,7462513.0,32.722042,-114.62458000000001,True,Non_Exact,"201 S 4TH AVE, YUMA, AZ, 85364",L,4.0,129667953.0,100.0,Census
"45000 Pechanga Pkwy, Temecula, CA, 92592",,,1775020.0,33.4560541,-117.1067437,True,ROOFTOP,,,,,,Google
"1322 Us Highway 75, Powhattan, KS, 66527",2194.0,13.0,1734118.0,39.699013,-95.7302,True,Exact,"1322 US HWY 75, POWHATTAN, KS, 66527",R,20.0,9770780.0,480600.0,Census
"1500 N Mcclintock Dr, Tempe, AZ, 85281",,,7321122.0,33.4456126,-111.91078300000001,True,ROOFTOP,,,,,,Google
"14500 Central Ave SW, Albuquerque, NM, 87121",,,1839450.0,35.0868812,-106.6830104,True,ROOFTOP,,,,,,Google
"1366 W Cheyenne Ave, North Las Vegas, NV, 89030",,,3771849.0,36.2186088,-115.15988290000001,True,RANGE_INTERPOLATED,,,,,,Google
"621 Pound Hill Rd, Wood River Junction, RI, 2894",,,3687928.0,41.98876560000001,-71.55565399999998,True,ROOFTOP,,,,,,Google
"570 Commercial St, Elko, NV, 89801",2091.0,7.0,7331392.0,40.832268,-115.76121499999999,True,Exact,"570 COMMERCIAL ST, ELKO, NV, 89801",R,32.0,154549050.0,951300.0,Census
"4560 Creek Rd, Lewiston, NY, 14092",1005.0,63.0,3814674.0,43.193928,-79.01772,True,Exact,"4560 CREEK RD, LEWISTON, NY, 14092",R,36.0,48697386.0,24404.0,Census
"2140 Las Vegas Blvd N, North Las Vegas, NV, 89030",,,5264661.0,36.198710299999995,-115.1237878,True,ROOFTOP,,,,,,Google
"27068 Hwy 95 S, Worley, ID, 83876",,,3183250.0,47.489585999999996,-116.99690600000001,True,ROOFTOP,,,,,,Google
"20464 E Riggs Rd, Queen Creek, AZ, 85142",,,3681141.0,33.2215774,-111.6430501,True,ROOFTOP,,,,,,Google
"3976 16th St NW, Garrison, ND, 58540",,,1943574.0,47.6466375,-101.43485840000001,True,RANGE_INTERPOLATED,,,,,,Google
"301 3rd Ave N Ste D, Park Falls, WI, 54552",3003.0,99.0,7348897.0,45.93408,-90.45044,True,Non_Exact,"301 3RD AVE S, PARK FALLS, WI, 54552",L,55.0,194367351.0,970200.0,Census
"5223 Orient Rd, Tampa, FL, 33610",2067.0,57.0,5170028.0,27.991059999999997,-82.37306,True,Exact,"5223 ORIENT RD, TAMPA, FL, 33610",R,12.0,641493566.0,12001.0,Census
"14000 Sports Complex Rd, Okeechobee, FL, 34974",,,2170271.0,27.0828131,-81.0783191,True,RANGE_INTERPOLATED,,,,,,Google
"91 5431 Kapolei Pkwy, Kapolei, HI, 96707",,,7499850.0,21.3336968,-158.0523533,True,ROOFTOP,,,,,,Google
"600 E Veterans Way, Tempe, AZ, 85281",,,3847150.0,33.4245337,-111.9310368,True,ROOFTOP,,,,,,Google
"3333 N Reserve St, Missoula, MT, 59808",1043.0,63.0,2490618.0,46.895863,-114.039375,True,Non_Exact,"3333 N RESERVE ST, MISSOULA, MT, 59808",L,30.0,641109331.0,202.0,Census
"55256 Highway 121, Crofton, NE, 68730",,,1709368.0,42.8468277,-97.4640491,True,RANGE_INTERPOLATED,,,,,,Google
"20000 S Maricopa Rd, Chandler, AZ, 85226",1048.0,13.0,1707189.0,33.27152,-111.97146000000001,True,Exact,"20000 S MARICOPA RD, CHANDLER, AZ, 85226",R,4.0,243913322.0,941100.0,Census
"1109 W Grand Xing, Mobridge, SD, 57601",,,1931582.0,45.539696500000005,-100.4486166,True,RANGE_INTERPOLATED,,,,,,Google
"3770 State Highway 45, Colusa, CA, 95932",2084.0,11.0,1605391.0,39.255928000000004,-122.031624,True,Exact,"3770 STATE HWY 45, COLUSA, CA, 95932",R,6.0,67126272.0,200.0,Census
"36005 SE Ridge Rd, Snoqualmie, WA, 98065",,,5601168.0,47.5355287,-121.8601649,True,ROOFTOP,,,,,,Google
"2542 Las Vegas Blvd N, North Las Vegas, NV, 89030",2005.0,3.0,5264673.0,36.206013,-115.11343400000001,True,Exact,"2542 LAS VEGAS BLVD N, NORTH LAS VEGAS, NV, 89030",R,32.0,201866524.0,4301.0,Census
"1987 N Carson St, Carson City, NV, 89701",1000.0,510.0,3747946.0,39.175484000000004,-119.76688999999999,True,Non_Exact,"1987 N CARSON ST, CARSON CITY, NV, 89701",L,32.0,199517178.0,502.0,Census
"6443 N Komatke Ln, Laveen, AZ, 85339",,,1919453.0,33.3137446,-112.159997,True,ROOFTOP,,,,,,Google
"813 W Calle Rosa, Casa Grande, AZ, 85194",,,1699626.0,32.8598498,-111.57782830000001,True,ROOFTOP,,,,,,Google
"12 E Ogden Ave, Las Vegas, NV, 89101",3037.0,3.0,5220584.0,36.172802000000004,-115.14538,True,Non_Exact,"12 E OGDEN AVE, LAS VEGAS, NV, 89101",R,32.0,201867051.0,700.0,Census
"2000 Airport Rd, Fallon, NV, 89406",,,7391431.0,39.488203000000006,-118.7483436,True,RANGE_INTERPOLATED,,,,,,Google
"1 Genoa Lakes Dr, Genoa, NV, 89411",,,5241266.0,39.0091677,-119.8314267,True,ROOFTOP,,,,,,Google
"2150 Calusa Pines Dr, Naples, FL, 34120",1012.0,21.0,1682191.0,26.259607,-81.67025,True,Exact,"2150 CALUSA PINES DR, NAPLES, FL, 34120",R,12.0,641066099.0,10412.0,Census
"8501 Ranch Club Rd, Missoula, MT, 59808",,,2268888.0,46.8988698,-114.1142497,True,ROOFTOP,,,,,,Google
"33475 198th St, Highmore, SD, 57345",,,7064035.0,44.512274700000006,-99.48446740000001,True,ROOFTOP,,,,,,Google
"55955 Pga Blvd, La Quinta, CA, 92253",2055.0,65.0,5247804.0,33.646427,-116.26546499999999,True,Exact,"55955 PGA BLVD, LA QUINTA, CA, 92253",R,6.0,608981079.0,45608.0,Census
"1633 6th St, Coachella, CA, 92236",1007.0,65.0,1792841.0,33.679714000000004,-116.17501999999999,True,Exact,"1633 6TH ST, COACHELLA, CA, 92236",L,6.0,639441156.0,45707.0,Census
"1740 N Pinal Ave, Casa Grande, AZ, 85122",,,5267716.0,32.8982609,-111.75657530000001,True,ROOFTOP,,,,,,Google
"58 S 3rd Ave, Lake Andes, SD, 57356",,,1931571.0,43.15445039999999,-98.5416016,True,ROOFTOP,,,,,,Google
"201 N Dekalb St, Redwood Falls, MN, 56283",1099.0,127.0,7333157.0,44.541626,-95.100655,True,Exact,"201 DEKALB ST, REDWOOD FALLS, MN, 56283",L,27.0,33821709.0,750200.0,Census
"11700 E Via Linda, Scottsdale, AZ, 85259",2003.0,13.0,5268802.0,33.5897,-111.83037,True,Non_Exact,"11700 E VIA LINDA, SCOTTSDALE, AZ, 85259",L,4.0,128958259.0,216849.0,Census
"1819 Country Club Dr, Maggie Valley, NC, 28751",2091.0,87.0,7398060.0,35.523148,-83.048805,True,Exact,"1819 COUNTRY CLUB DR, MAGGIE VALLEY, NC, 28751",R,37.0,640009407.0,920700.0,Census
"408 W Ventosa, Wells, NV, 89835",,,5265532.0,41.103193,-114.977547,True,ROOFTOP,,,,,,Google
"1500 E Axton Rd, Bellingham, WA, 98226",2015.0,73.0,5615332.0,48.847878,-122.41247,True,Non_Exact,"1500 E AXTON RD, BELLINGHAM, WA, 98226",R,53.0,183765350.0,10701.0,Census
"5249 Highway 260, Lakeside, AZ, 85929",3001.0,17.0,5267951.0,34.177997999999995,-110.01057,True,Non_Exact,"5249 STATE HWY 260, LAKESIDE, AZ, 85929",L,4.0,172512165.0,961300.0,Census
"516 White Swan Dr, Pickstown, SD, 57367",,,1945528.0,43.067108600000005,-98.5270583,True,ROOFTOP,,,,,,Google
"18891 Front St NE, Poulsbo, WA, 98370",2019.0,35.0,1629539.0,47.73511,-122.64688999999998,True,Exact,"18891 FRONT ST NE, POULSBO, WA, 98370",L,53.0,642922155.0,90501.0,Census
"6535 210th Ln, Gordon, NE, 69343",1117.0,161.0,5021001.0,42.807311999999996,-102.223045,True,Exact,"6535 210TH LN, GORDON, NE, 69343",L,31.0,164344913.0,951600.0,Census
"1761 W Bakerview Rd, Bellingham, WA, 98226",,,5600097.0,48.7894602,-122.5267949,True,ROOFTOP,,,,,,Google
"81655 Airport Blvd, Thermal, CA, 92274",,,5241012.0,33.642132200000006,-116.23319860000001,True,RANGE_INTERPOLATED,,,,,,Google
"9010 SE Boalch Rd, Snoqualmie, WA, 98065",,,5616438.0,47.516596,-121.792374,True,ROOFTOP,,,,,,Google
